label,51.64621,53.57468,55.50315,57.43161,59.36008,61.28855,63.21701,65.14548,67.07394,69.00241,70.93088,72.85934,74.78781,76.71628,78.64474,80.57321,82.50168,84.43015,86.35861,88.28708,90.21555,92.14401,94.07248,96.00095,97.92941,99.85788,101.7863,103.7148,105.6433,107.5717,109.5002,111.4287,113.3571,115.2856,117.2141,119.1425,121.071,122.9995,124.9279,126.8564,128.7849,130.7133,132.6418,134.5703,136.4987,138.4272,140.3557,142.2841,144.2126,146.1411,148.0695,149.998,151.9265,153.8549,155.7834,157.7119,159.6404,161.5688,163.4973,165.4258,167.3542,169.2827,171.2112,173.1396,175.0681,176.9966,178.925,180.8535,182.782,184.7104,186.6389,188.5674,190.4958,192.4243,194.3528,196.2812,198.2097,200.1382,202.0666,203.9951,205.9236,207.852,209.7805,211.709,213.6374,215.5659,217.4944,219.4228,221.3513,223.2798,225.2082,227.1367,229.0652,230.9936,232.9221,234.8506,236.779,238.7075,240.636,242.5644,244.4929,246.4214,248.3498,250.2783,252.2068,254.1352,256.0637,257.9922,259.9206,261.8491,263.7776,265.706,267.6345,269.563,271.4914,273.4199,275.3484,277.2768,279.2053,281.1338,283.0622,284.9907,286.9192,288.8476,290.7761,292.7046,294.633,296.5615,298.49,300.4184,302.3469,304.2754,306.2038,308.1323,310.0608,311.9892,313.9177,315.8462,317.7746,319.7031,321.6316,323.56,325.4885,327.417,329.3454,331.2739,333.2024,335.1308,337.0593,338.9878,340.9162,342.8447,344.7732,346.7016,348.6301,350.5586,352.487,354.4155,356.344,358.2724,360.2009,362.1294,364.0578,365.9863,367.9148,369.8432,371.7717,373.7002,375.6286,377.5571,379.4856,381.414,383.3425,385.271,387.1994,389.1279,391.0564,392.9848,394.9133,396.8418,398.7702,400.6987,402.6272,404.5556,406.4841,408.4126,410.341,412.2695,414.198,416.1264,418.0549,419.9834,421.9118,423.8403,425.7688,427.6972,429.6257,431.5542,433.4826,435.4111,437.3396,439.268,441.1965,443.125,445.0534,446.9819,448.9104,450.8388,452.7673,454.6958,456.6242,458.5527,460.4812,462.4096,464.3381,466.2666,468.195,470.1235,472.052,473.9804,475.9089,477.8374,479.7658,481.6943,483.6228,485.5512,487.4797,489.4082,491.3366,493.2651,495.1936,497.122,499.0505,500.979,502.9074,504.8359,506.7644,508.6928,510.6213,512.5498,514.4783,516.4067,518.3352,520.2637,522.1921,524.1206,526.0491,527.9775,529.906,531.8345,533.7629,535.6914,537.6199,539.5483,541.4768,543.4053,545.3337,547.2622,549.1907,551.1191,553.0476,554.9761,556.9045,558.833,560.7615,562.6899,564.6184,566.5469,568.4753,570.4038,572.3323,574.2607,576.1892,578.1177,580.0461,581.9746,583.9031,585.8315,587.76,589.6885,591.6169,593.5454,595.4739,597.4023,599.3308,601.2593,603.1877,605.1162,607.0447,608.9731,610.9016,612.8301,614.7585,616.687,618.6155,620.5439,622.4724,624.4009,626.3293,628.2578,630.1863,632.1147,634.0432,635.9717,637.9001,639.8286,641.7571,643.6855,645.614,647.5425,649.4709,651.3994,653.3279,655.2563,657.1848,659.1133,661.0417,662.9702,664.8987,666.8271,668.7556,670.6841,672.6125,674.541,676.4695,678.3979,680.3264,682.2549,684.1833,686.1118,688.0403,689.9688,691.8972,693.8257,695.7542,697.6826,699.6111,701.5396,703.468,705.3965,707.325,709.2534,711.1819,713.1104,715.0388,716.9673,718.8958,720.8242,722.7527,724.6812,726.6096,728.5381,730.4666,732.395,734.3235,736.252,738.1804,740.1089,742.0374,743.9658,745.8943,747.8228,749.7512,751.6797,753.6082,755.5366,757.4651,759.3936,761.322,763.2505,765.179,767.1074,769.0359,770.9644,772.8928,774.8213,776.7498,778.6782,780.6067,782.5352,784.4636,786.3921,788.3206,790.249,792.1775,794.106,796.0344,797.9629,799.8914,801.8198,803.7483,805.6768,807.6052,809.5337,811.4622,813.3906,815.3191,817.2476,819.176,821.1045,823.033,824.9614,826.8899,828.8184,830.7468,832.6753,834.6038,836.5322,838.4607,840.3892,842.3176,844.2461,846.1746,848.103,850.0315,851.96,853.8884,855.8169,857.7454,859.6738,861.6023,863.5308,865.4592,867.3877,869.3162,871.2446,873.1731,875.1016,877.03,878.9585,880.887,882.8154,884.7439,886.6724,888.6008,890.5293,892.4578,894.3862,896.3147,898.2432,900.1716,902.1001,904.0286,905.957,907.8855,909.814,911.7424,913.6709,915.5994,917.5278,919.4563,921.3848,923.3132,925.2417,927.1702,929.0986,931.0271,932.9556,934.884,936.8125,938.741,940.6694,942.5979,944.5264,946.4548,948.3833,950.3118,952.2402,954.1687,956.0972,958.0256,959.9541,961.8826,963.811,965.7395,967.668,969.5964,971.5249,973.4534,975.3818,977.3103,979.2388,981.1672,983.0957,985.0242,986.9526,988.8811,990.8096,992.738,994.6665,996.595,998.5234,1000.452,1002.38,1004.309,1006.237,1008.166,1010.094,1012.023,1013.951,1015.88,1017.808,1019.737,1021.665,1023.594,1025.522,1027.45,1029.379,1031.307,1033.236,1035.164,1037.093,1039.021,1040.95,1042.878,1044.807,1046.735,1048.664,1050.592,1052.521,1054.449,1056.377,1058.306,1060.234,1062.163,1064.091,1066.02,1067.948,1069.877,1071.805,1073.734,1075.662,1077.591,1079.519,1081.448,1083.376,1085.304,1087.233,1089.161,1091.09,1093.018,1094.947,1096.875,1098.804,1100.732,1102.661,1104.589,1106.518,1108.446,1110.375,1112.303,1114.231,1116.16,1118.088,1120.017,1121.945,1123.874,1125.802,1127.731,1129.659,1131.588,1133.516,1135.445,1137.373,1139.302,1141.23,1143.158,1145.087,1147.015,1148.944,1150.872,1152.801,1154.729,1156.658,1158.586,1160.515,1162.443,1164.372,1166.3,1168.229,1170.157,1172.085,1174.014,1175.942,1177.871,1179.799,1181.728,1183.656,1185.585,1187.513,1189.442,1191.37,1193.299,1195.227,1197.156,1199.084,1201.012,1202.941,1204.869,1206.798,1208.726,1210.655,1212.583,1214.512,1216.44,1218.369,1220.297,1222.226,1224.154,1226.083,1228.011,1229.939,1231.868,1233.796,1235.725,1237.653,1239.582,1241.51,1243.439,1245.367,1247.296,1249.224,1251.153,1253.081,1255.01,1256.938,1258.866,1260.795,1262.723,1264.652,1266.58,1268.509,1270.437,1272.366,1274.294,1276.223,1278.151,1280.08,1282.008,1283.937,1285.865,1287.793,1289.722,1291.65,1293.579,1295.507,1297.436,1299.364,1301.293,1303.221,1305.15,1307.078,1309.007,1310.935,1312.864,1314.792,1316.72,1318.649,1320.577,1322.506,1324.434,1326.363,1328.291,1330.22,1332.148,1334.077,1336.005,1337.934,1339.862,1341.791,1343.719,1345.647,1347.576,1349.504,1351.433,1353.361,1355.29,1357.218,1359.147,1361.075,1363.004,1364.932,1366.861,1368.789,1370.718,1372.646,1374.574,1376.503,1378.431,1380.36,1382.288,1384.217,1386.145,1388.074,1390.002,1391.931,1393.859,1395.788,1397.716,1399.645,1401.573,1403.501,1405.43,1407.358,1409.287,1411.215,1413.144,1415.072,1417.001,1418.929,1420.858,1422.786,1424.715,1426.643,1428.572,1430.5,1432.428,1434.357,1436.285,1438.214,1440.142,1442.071,1443.999,1445.928,1447.856,1449.785,1451.713,1453.642,1455.57,1457.499,1459.427,1461.355,1463.284,1465.212,1467.141,1469.069,1470.998,1472.926,1474.855,1476.783,1478.712,1480.64,1482.569,1484.497,1486.426,1488.354,1490.282,1492.211,1494.139,1496.068,1497.996,1499.925,1501.853,1503.782,1505.71,1507.639,1509.567,1511.496,1513.424,1515.353,1517.281,1519.209,1521.138,1523.066,1524.995,1526.923,1528.852,1530.78,1532.709,1534.637,1536.566,1538.494,1540.423,1542.351,1544.28,1546.208,1548.136,1550.065,1551.993,1553.922,1555.85,1557.779,1559.707,1561.636,1563.564,1565.493,1567.421,1569.35,1571.278,1573.207,1575.135,1577.063,1578.992,1580.92,1582.849,1584.777,1586.706,1588.634,1590.563,1592.491,1594.42,1596.348,1598.277,1600.205,1602.134,1604.062,1605.99,1607.919,1609.847,1611.776,1613.704,1615.633,1617.561,1619.49,1621.418,1623.347,1625.275,1627.204,1629.132,1631.061,1632.989,1634.917,1636.846,1638.774,1640.703,1642.631,1644.56,1646.488,1648.417,1650.345,1652.274,1654.202,1656.131,1658.059,1659.988,1661.916,1663.844,1665.773,1667.701,1669.63,1671.558,1673.487,1675.415,1677.344,1679.272,1681.201,1683.129,1685.058,1686.986,1688.915,1690.843,1692.771,1694.7,1696.628,1698.557,1700.485,1702.414,1704.342,1706.271,1708.199,1710.128,1712.056,1713.985,1715.913,1717.842,1719.77,1721.698,1723.627,1725.555,1727.484,1729.412,1731.341,1733.269,1735.198,1737.126,1739.055,1740.983,1742.912,1744.84,1746.769,1748.697,1750.625,1752.554,1754.482,1756.411,1758.339,1760.268,1762.196,1764.125,1766.053,1767.982,1769.91,1771.839,1773.767,1775.696,1777.624,1779.552,1781.481,1783.409,1785.338,1787.266,1789.195,1791.123,1793.052,1794.98,1796.909,1798.837,1800.766,1802.694,1804.623,1806.551,1808.479,1810.408,1812.336,1814.265,1816.193,1818.122,1820.05,1821.979,1823.907,1825.836,1827.764,1829.693,1831.621,1833.55,1835.478,1837.406,1839.335,1841.263,1843.192,1845.12,1847.049,1848.977,1850.906,1852.834,1854.763,1856.691,1858.62,1860.548,1862.477,1864.405,1866.333,1868.262,1870.19,1872.119,1874.047,1875.976,1877.904,1879.833,1881.761,1883.69,1885.618,1887.547,1889.475,1891.404,1893.332,1895.26,1897.189,1899.117,1901.046,1902.974,1904.903,1906.831,1908.76,1910.688,1912.617,1914.545,1916.474,1918.402,1920.331,1922.259,1924.188,1926.116,1928.044,1929.973,1931.901,1933.83,1935.758,1937.687,1939.615,1941.544,1943.472,1945.401,1947.329,1949.258,1951.186,1953.115,1955.043,1956.971,1958.9,1960.828,1962.757,1964.685,1966.614,1968.542,1970.471,1972.399,1974.328,1976.256,1978.185,1980.113,1982.042,1983.97,1985.898,1987.827,1989.755,1991.684,1993.612,1995.541,1997.469,1999.398,2001.326,2003.255,2005.183,2007.112,2009.04,2010.969,2012.897,2014.825,2016.754,2018.682,2020.611,2022.539,2024.468,2026.396,2028.325,2030.253,2032.182,2034.11,2036.039,2037.967,2039.896,2041.824,2043.752,2045.681,2047.609,2049.538,2051.466,2053.395,2055.323,2057.252,2059.18,2061.109,2063.037,2064.966,2066.894,2068.823,2070.751,2072.679,2074.608,2076.536,2078.465,2080.393,2082.322,2084.25,2086.179,2088.107,2090.036,2091.964,2093.893,2095.821,2097.75,2099.678,2101.606,2103.535,2105.463,2107.392,2109.32,2111.249,2113.177,2115.106,2117.034,2118.963,2120.891,2122.82,2124.748,2126.677,2128.605,2130.533,2132.462,2134.39,2136.319,2138.247,2140.176,2142.104,2144.033,2145.961,2147.89,2149.818,2151.747,2153.675,2155.604,2157.532,2159.46,2161.389,2163.317,2165.246,2167.174,2169.103,2171.031,2172.96,2174.888,2176.817,2178.745,2180.674,2182.602,2184.531,2186.459,2188.387,2190.316,2192.244,2194.173,2196.101,2198.03,2199.958,2201.887,2203.815,2205.744,2207.672,2209.601,2211.529,2213.458,2215.386,2217.314,2219.243,2221.171,2223.1,2225.028,2226.957,2228.885,2230.814,2232.742,2234.671,2236.599,2238.528,2240.456,2242.385,2244.313,2246.241,2248.17,2250.098,2252.027,2253.955,2255.884,2257.812,2259.741,2261.669,2263.598,2265.526,2267.455,2269.383,2271.312,2273.24,2275.168,2277.097,2279.025,2280.954,2282.882,2284.811,2286.739,2288.668,2290.596,2292.525,2294.453,2296.382,2298.31,2300.239,2302.167,2304.095,2306.024,2307.952,2309.881,2311.809,2313.738,2315.666,2317.595,2319.523,2321.452,2323.38,2325.309,2327.237,2329.166,2331.094,2333.022,2334.951,2336.879,2338.808,2340.736,2342.665,2344.593,2346.522,2348.45,2350.379,2352.307,2354.236,2356.164,2358.093,2360.021,2361.949,2363.878,2365.806,2367.735,2369.663,2371.592,2373.52,2375.449,2377.377,2379.306,2381.234,2383.163,2385.091,2387.02,2388.948,2390.876,2392.805,2394.733,2396.662,2398.59,2400.519,2402.447,2404.376,2406.304,2408.233,2410.161,2412.09,2414.018,2415.947,2417.875,2419.803,2421.732,2423.66,2425.589,2427.517,2429.446,2431.374,2433.303,2435.231,2437.16,2439.088,2441.017,2442.945,2444.874,2446.802,2448.73,2450.659,2452.587,2454.516,2456.444,2458.373,2460.301,2462.23,2464.158,2466.087,2468.015,2469.944,2471.872,2473.801,2475.729,2477.657,2479.586,2481.514,2483.443,2485.371,2487.3,2489.228,2491.157,2493.085,2495.014,2496.942,2498.871,2500.799,2502.728,2504.656,2506.584,2508.513,2510.441,2512.37,2514.298,2516.227,2518.155,2520.084,2522.012,2523.941,2525.869,2527.798,2529.726,2531.655,2533.583,2535.511,2537.44,2539.368,2541.297,2543.225,2545.154,2547.082,2549.011,2550.939,2552.868,2554.796,2556.725,2558.653,2560.582,2562.51,2564.438,2566.367,2568.295,2570.224,2572.152,2574.081,2576.009,2577.938,2579.866,2581.795,2583.723,2585.652,2587.58,2589.509,2591.437,2593.365,2595.294,2597.222,2599.151,2601.079,2603.008,2604.936,2606.865,2608.793,2610.722,2612.65,2614.579,2616.507,2618.436,2620.364,2622.292,2624.221,2626.149,2628.078,2630.006,2631.935,2633.863,2635.792,2637.72,2639.649,2641.577,2643.506,2645.434,2647.363,2649.291,2651.219,2653.148,2655.076,2657.005,2658.933,2660.862,2662.79,2664.719,2666.647,2668.576,2670.504,2672.433,2674.361,2676.29,2678.218,2680.146,2682.075,2684.003,2685.932,2687.86,2689.789,2691.717,2693.646,2695.574,2697.503,2699.431,2701.36,2703.288,2705.217,2707.145,2709.073,2711.002,2712.93,2714.859,2716.787,2718.716,2720.644,2722.573,2724.501,2726.43,2728.358,2730.287,2732.215,2734.144,2736.072,2738,2739.929,2741.857,2743.786,2745.714,2747.643,2749.571,2751.5,2753.428,2755.357,2757.285,2759.214,2761.142,2763.071,2764.999,2766.927,2768.856,2770.784,2772.713,2774.641,2776.57,2778.498,2780.427,2782.355,2784.284,2786.212,2788.141,2790.069,2791.998,2793.926,2795.854,2797.783,2799.711,2801.64,2803.568,2805.497,2807.425,2809.354,2811.282,2813.211,2815.139,2817.068,2818.996,2820.925,2822.853,2824.781,2826.71,2828.638,2830.567,2832.495,2834.424,2836.352,2838.281,2840.209,2842.138,2844.066,2845.995,2847.923,2849.852,2851.78,2853.708,2855.637,2857.565,2859.494,2861.422,2863.351,2865.279,2867.208,2869.136,2871.065,2872.993,2874.922,2876.85,2878.779,2880.707,2882.635,2884.564,2886.492,2888.421,2890.349,2892.278,2894.206,2896.135,2898.063,2899.992,2901.92,2903.849,2905.777,2907.706,2909.634,2911.563,2913.491,2915.419,2917.348,2919.276,2921.205,2923.133,2925.062,2926.99,2928.919,2930.847,2932.776,2934.704,2936.633,2938.561,2940.49,2942.418,2944.346,2946.275,2948.203,2950.132,2952.06,2953.989,2955.917,2957.846,2959.774,2961.703,2963.631,2965.56,2967.488,2969.417,2971.345,2973.273,2975.202,2977.13,2979.059,2980.987,2982.916,2984.844,2986.773,2988.701,2990.63,2992.558,2994.487,2996.415,2998.344,3000.272,3002.2,3004.129,3006.057,3007.986,3009.914,3011.843,3013.771,3015.7,3017.628,3019.557,3021.485,3023.414,3025.342,3027.271,3029.199,3031.127,3033.056,3034.984,3036.913,3038.841,3040.77,3042.698,3044.627,3046.555,3048.484,3050.412,3052.341,3054.269,3056.198,3058.126,3060.054,3061.983,3063.911,3065.84,3067.768,3069.697,3071.625,3073.554,3075.482,3077.411,3079.339,3081.268,3083.196,3085.125,3087.053,3088.981,3090.91,3092.838,3094.767,3096.695,3098.624,3100.552,3102.481,3104.409,3106.338,3108.266,3110.195,3112.123,3114.052,3115.98,3117.908,3119.837,3121.765,3123.694,3125.622,3127.551,3129.479,3131.408,3133.336,3135.265,3137.193,3139.122,3141.05,3142.979,3144.907,3146.835,3148.764,3150.692,3152.621,3154.549,3156.478,3158.406,3160.335,3162.263,3164.192,3166.12,3168.049,3169.977,3171.906,3173.834,3175.762,3177.691,3179.619,3181.548,3183.476,3185.405,3187.333,3189.262,3191.19,3193.119,3195.047,3196.976,3198.904,3200.833,3202.761,3204.689,3206.618,3208.546,3210.475,3212.403,3214.332,3216.26,3218.189,3220.117,3222.046,3223.974,3225.903,3227.831,3229.76,3231.688,3233.616,3235.545,3237.473,3239.402,3241.33,3243.259,3245.187,3247.116,3249.044,3250.973,3252.901,3254.83,3256.758,3258.687,3260.615,3262.543,3264.472,3266.4,3268.329,3270.257,3272.186,3274.114,3276.043,3277.971,3279.9,3281.828,3283.757,3285.685,3287.614,3289.542
