Label,Tag,51.45045,53.37891,55.30738,57.23585,59.16431,61.09278,63.02125,64.94971,66.87818,68.80665,70.73512,72.66358,74.59205,76.52052,78.44898,80.37745,82.30592,84.23438,86.16285,88.09132,90.01978,91.94825,93.87672,95.80518,97.73365,99.66212,101.5906,103.5191,105.4475,107.376,109.3045,111.2329,113.1614,115.0899,117.0183,118.9468,120.8753,122.8037,124.7322,126.6607,128.5891,130.5176,132.446,134.3745,136.303,138.2314,140.1599,142.0884,144.0168,145.9453,147.8738,149.8022,151.7307,153.6592,155.5876,157.5161,159.4446,161.373,163.3015,165.23,167.1584,169.0869,171.0154,172.9438,174.8723,176.8008,178.7292,180.6577,182.5862,184.5146,186.4431,188.3716,190.3,192.2285,194.157,196.0854,198.0139,199.9424,201.8708,203.7993,205.7278,207.6563,209.5847,211.5132,213.4417,215.3701,217.2986,219.2271,221.1555,223.084,225.0125,226.9409,228.8694,230.7979,232.7263,234.6548,236.5833,238.5117,240.4402,242.3687,244.2971,246.2256,248.1541,250.0825,252.011,253.9395,255.8679,257.7964,259.7249,261.6533,263.5818,265.5103,267.4387,269.3672,271.2957,273.2241,275.1526,277.0811,279.0095,280.938,282.8665,284.7949,286.7234,288.6519,290.5803,292.5088,294.4373,296.3657,298.2942,300.2227,302.1511,304.0796,306.0081,307.9365,309.865,311.7935,313.7219,315.6504,317.5789,319.5073,321.4358,323.3643,325.2927,327.2212,329.1497,331.0781,333.0066,334.9351,336.8635,338.792,340.7205,342.6489,344.5774,346.5059,348.4343,350.3628,352.2913,354.2197,356.1482,358.0767,360.0051,361.9336,363.8621,365.7905,367.719,369.6475,371.5759,373.5044,375.4329,377.3613,379.2898,381.2183,383.1467,385.0752,387.0037,388.9321,390.8606,392.7891,394.7175,396.646,398.5745,400.5029,402.4314,404.3599,406.2883,408.2168,410.1453,412.0737,414.0022,415.9307,417.8591,419.7876,421.7161,423.6445,425.573,427.5015,429.4299,431.3584,433.2869,435.2153,437.1438,439.0723,441.0007,442.9292,444.8577,446.7861,448.7146,450.6431,452.5715,454.5,456.4285,458.3569,460.2854,462.2139,464.1423,466.0708,467.9993,469.9277,471.8562,473.7847,475.7131,477.6416,479.5701,481.4985,483.427,485.3555,487.2839,489.2124,491.1409,493.0693,494.9978,496.9263,498.8547,500.7832,502.7117,504.6401,506.5686,508.4971,510.4255,512.354,514.2825,516.2109,518.1394,520.0679,521.9963,523.9248,525.8533,527.7817,529.7102,531.6387,533.5671,535.4956,537.4241,539.3525,541.281,543.2095,545.1379,547.0664,548.9949,550.9233,552.8518,554.7803,556.7087,558.6372,560.5657,562.4941,564.4226,566.3511,568.2795,570.208,572.1365,574.0649,575.9934,577.9219,579.8503,581.7788,583.7073,585.6357,587.5642,589.4927,591.4211,593.3496,595.2781,597.2065,599.135,601.0635,602.9919,604.9204,606.8489,608.7773,610.7058,612.6343,614.5627,616.4912,618.4197,620.3481,622.2766,624.2051,626.1335,628.062,629.9905,631.9189,633.8474,635.7759,637.7043,639.6328,641.5613,643.4897,645.4182,647.3467,649.2751,651.2036,653.1321,655.0605,656.989,658.9175,660.8459,662.7744,664.7029,666.6313,668.5598,670.4883,672.4167,674.3452,676.2737,678.2021,680.1306,682.0591,683.9875,685.916,687.8445,689.7729,691.7014,693.6299,695.5583,697.4868,699.4153,701.3438,703.2722,705.2007,707.1292,709.0576,710.9861,712.9146,714.843,716.7715,718.7,720.6284,722.5569,724.4854,726.4138,728.3423,730.2708,732.1992,734.1277,736.0562,737.9846,739.9131,741.8416,743.77,745.6985,747.627,749.5554,751.4839,753.4124,755.3408,757.2693,759.1978,761.1262,763.0547,764.9832,766.9116,768.8401,770.7686,772.697,774.6255,776.554,778.4824,780.4109,782.3394,784.2678,786.1963,788.1248,790.0532,791.9817,793.9102,795.8386,797.7671,799.6956,801.624,803.5525,805.481,807.4094,809.3379,811.2664,813.1948,815.1233,817.0518,818.9802,820.9087,822.8372,824.7656,826.6941,828.6226,830.551,832.4795,834.408,836.3364,838.2649,840.1934,842.1218,844.0503,845.9788,847.9072,849.8357,851.7642,853.6926,855.6211,857.5496,859.478,861.4065,863.335,865.2634,867.1919,869.1204,871.0488,872.9773,874.9058,876.8342,878.7627,880.6912,882.6196,884.5481,886.4766,888.405,890.3335,892.262,894.1904,896.1189,898.0474,899.9758,901.9043,903.8328,905.7612,907.6897,909.6182,911.5466,913.4751,915.4036,917.332,919.2605,921.189,923.1174,925.0459,926.9744,928.9028,930.8313,932.7598,934.6882,936.6167,938.5452,940.4736,942.4021,944.3306,946.259,948.1875,950.116,952.0444,953.9729,955.9014,957.8298,959.7583,961.6868,963.6152,965.5437,967.4722,969.4006,971.3291,973.2576,975.186,977.1145,979.043,980.9714,982.8999,984.8284,986.7568,988.6853,990.6138,992.5422,994.4707,996.3992,998.3276,1000.256,1002.185,1004.113,1006.042,1007.97,1009.898,1011.827,1013.755,1015.684,1017.612,1019.541,1021.469,1023.398,1025.326,1027.255,1029.183,1031.112,1033.04,1034.969,1036.897,1038.825,1040.754,1042.682,1044.611,1046.539,1048.468,1050.396,1052.325,1054.253,1056.182,1058.11,1060.039,1061.967,1063.896,1065.824,1067.752,1069.681,1071.609,1073.538,1075.466,1077.395,1079.323,1081.252,1083.18,1085.109,1087.037,1088.966,1090.894,1092.823,1094.751,1096.679,1098.608,1100.536,1102.465,1104.393,1106.322,1108.25,1110.179,1112.107,1114.036,1115.964,1117.893,1119.821,1121.75,1123.678,1125.606,1127.535,1129.463,1131.392,1133.32,1135.249,1137.177,1139.106,1141.034,1142.963,1144.891,1146.82,1148.748,1150.677,1152.605,1154.533,1156.462,1158.39,1160.319,1162.247,1164.176,1166.104,1168.033,1169.961,1171.89,1173.818,1175.747,1177.675,1179.604,1181.532,1183.46,1185.389,1187.317,1189.246,1191.174,1193.103,1195.031,1196.96,1198.888,1200.817,1202.745,1204.674,1206.602,1208.531,1210.459,1212.387,1214.316,1216.244,1218.173,1220.101,1222.03,1223.958,1225.887,1227.815,1229.744,1231.672,1233.601,1235.529,1237.458,1239.386,1241.314,1243.243,1245.171,1247.1,1249.028,1250.957,1252.885,1254.814,1256.742,1258.671,1260.599,1262.528,1264.456,1266.385,1268.313,1270.241,1272.17,1274.098,1276.027,1277.955,1279.884,1281.812,1283.741,1285.669,1287.598,1289.526,1291.455,1293.383,1295.312,1297.24,1299.168,1301.097,1303.025,1304.954,1306.882,1308.811,1310.739,1312.668,1314.596,1316.525,1318.453,1320.382,1322.31,1324.239,1326.167,1328.095,1330.024,1331.952,1333.881,1335.809,1337.738,1339.666,1341.595,1343.523,1345.452,1347.38,1349.309,1351.237,1353.166,1355.094,1357.022,1358.951,1360.879,1362.808,1364.736,1366.665,1368.593,1370.522,1372.45,1374.379,1376.307,1378.236,1380.164,1382.093,1384.021,1385.949,1387.878,1389.806,1391.735,1393.663,1395.592,1397.52,1399.449,1401.377,1403.306,1405.234,1407.163,1409.091,1411.02,1412.948,1414.876,1416.805,1418.733,1420.662,1422.59,1424.519,1426.447,1428.376,1430.304,1432.233,1434.161,1436.09,1438.018,1439.947,1441.875,1443.803,1445.732,1447.66,1449.589,1451.517,1453.446,1455.374,1457.303,1459.231,1461.16,1463.088,1465.017,1466.945,1468.874,1470.802,1472.73,1474.659,1476.587,1478.516,1480.444,1482.373,1484.301,1486.23,1488.158,1490.087,1492.015,1493.944,1495.872,1497.801,1499.729,1501.657,1503.586,1505.514,1507.443,1509.371,1511.3,1513.228,1515.157,1517.085,1519.014,1520.942,1522.871,1524.799,1526.728,1528.656,1530.584,1532.513,1534.441,1536.37,1538.298,1540.227,1542.155,1544.084,1546.012,1547.941,1549.869,1551.798,1553.726,1555.655,1557.583,1559.511,1561.44,1563.368,1565.297,1567.225,1569.154,1571.082,1573.011,1574.939,1576.868,1578.796,1580.725,1582.653,1584.582,1586.51,1588.438,1590.367,1592.295,1594.224,1596.152,1598.081,1600.009,1601.938,1603.866,1605.795,1607.723,1609.652,1611.58,1613.509,1615.437,1617.365,1619.294,1621.222,1623.151,1625.079,1627.008,1628.936,1630.865,1632.793,1634.722,1636.65,1638.579,1640.507,1642.436,1644.364,1646.292,1648.221,1650.149,1652.078,1654.006,1655.935,1657.863,1659.792,1661.72,1663.649,1665.577,1667.506,1669.434,1671.363,1673.291,1675.219,1677.148,1679.076,1681.005,1682.933,1684.862,1686.79,1688.719,1690.647,1692.576,1694.504,1696.433,1698.361,1700.29,1702.218,1704.146,1706.075,1708.003,1709.932,1711.86,1713.789,1715.717,1717.646,1719.574,1721.503,1723.431,1725.36,1727.288,1729.217,1731.145,1733.073,1735.002,1736.93,1738.859,1740.787,1742.716,1744.644,1746.573,1748.501,1750.43,1752.358,1754.287,1756.215,1758.144,1760.072,1762,1763.929,1765.857,1767.786,1769.714,1771.643,1773.571,1775.5,1777.428,1779.357,1781.285,1783.214,1785.142,1787.071,1788.999,1790.927,1792.856,1794.784,1796.713,1798.641,1800.57,1802.498,1804.427,1806.355,1808.284,1810.212,1812.141,1814.069,1815.998,1817.926,1819.854,1821.783,1823.711,1825.64,1827.568,1829.497,1831.425,1833.354,1835.282,1837.211,1839.139,1841.068,1842.996,1844.925,1846.853,1848.781,1850.71,1852.638,1854.567,1856.495,1858.424,1860.352,1862.281,1864.209,1866.138,1868.066,1869.995,1871.923,1873.852,1875.78,1877.708,1879.637,1881.565,1883.494,1885.422,1887.351,1889.279,1891.208,1893.136,1895.065,1896.993,1898.922,1900.85,1902.779,1904.707,1906.635,1908.564,1910.492,1912.421,1914.349,1916.278,1918.206,1920.135,1922.063,1923.992,1925.92,1927.849,1929.777,1931.706,1933.634,1935.563,1937.491,1939.419,1941.348,1943.276,1945.205,1947.133,1949.062,1950.99,1952.919,1954.847,1956.776,1958.704,1960.633,1962.561,1964.49,1966.418,1968.346,1970.275,1972.203,1974.132,1976.06,1977.989,1979.917,1981.846,1983.774,1985.703,1987.631,1989.56,1991.488,1993.417,1995.345,1997.273,1999.202,2001.13,2003.059,2004.987,2006.916,2008.844,2010.773,2012.701,2014.63,2016.558,2018.487,2020.415,2022.344,2024.272,2026.2,2028.129,2030.057,2031.986,2033.914,2035.843,2037.771,2039.7,2041.628,2043.557,2045.485,2047.414,2049.342,2051.271,2053.199,2055.127,2057.056,2058.984,2060.913,2062.841,2064.77,2066.698,2068.627,2070.555,2072.484,2074.412,2076.341,2078.269,2080.198,2082.126,2084.054,2085.983,2087.911,2089.84,2091.768,2093.697,2095.625,2097.554,2099.482,2101.411,2103.339,2105.268,2107.196,2109.125,2111.053,2112.981,2114.91,2116.838,2118.767,2120.695,2122.624,2124.552,2126.481,2128.409,2130.338,2132.266,2134.195,2136.123,2138.052,2139.98,2141.908,2143.837,2145.765,2147.694,2149.622,2151.551,2153.479,2155.408,2157.336,2159.265,2161.193,2163.122,2165.05,2166.979,2168.907,2170.835,2172.764,2174.692,2176.621,2178.549,2180.478,2182.406,2184.335,2186.263,2188.192,2190.12,2192.049,2193.977,2195.906,2197.834,2199.762,2201.691,2203.619,2205.548,2207.476,2209.405,2211.333,2213.262,2215.19,2217.119,2219.047,2220.976,2222.904,2224.833,2226.761,2228.689,2230.618,2232.546,2234.475,2236.403,2238.332,2240.26,2242.189,2244.117,2246.046,2247.974,2249.903,2251.831,2253.76,2255.688,2257.616,2259.545,2261.473,2263.402,2265.33,2267.259,2269.187,2271.116,2273.044,2274.973,2276.901,2278.83,2280.758,2282.687,2284.615,2286.543,2288.472,2290.4,2292.329,2294.257,2296.186,2298.114,2300.043,2301.971,2303.9,2305.828,2307.757,2309.685,2311.614,2313.542,2315.47,2317.399,2319.327,2321.256,2323.184,2325.113,2327.041,2328.97,2330.898,2332.827,2334.755,2336.684,2338.612,2340.541,2342.469,2344.397,2346.326,2348.254,2350.183,2352.111,2354.04,2355.968,2357.897,2359.825,2361.754,2363.682,2365.611,2367.539,2369.468,2371.396,2373.324,2375.253,2377.181,2379.11,2381.038,2382.967,2384.895,2386.824,2388.752,2390.681,2392.609,2394.538,2396.466,2398.395,2400.323,2402.251,2404.18,2406.108,2408.037,2409.965,2411.894,2413.822,2415.751,2417.679,2419.608,2421.536,2423.465,2425.393,2427.322,2429.25,2431.178,2433.107,2435.035,2436.964,2438.892,2440.821,2442.749,2444.678,2446.606,2448.535,2450.463,2452.392,2454.32,2456.249,2458.177,2460.105,2462.034,2463.962,2465.891,2467.819,2469.748,2471.676,2473.605,2475.533,2477.462,2479.39,2481.319,2483.247,2485.176,2487.104,2489.032,2490.961,2492.889,2494.818,2496.746,2498.675,2500.603,2502.532,2504.46,2506.389,2508.317,2510.246,2512.174,2514.103,2516.031,2517.959,2519.888,2521.816,2523.745,2525.673,2527.602,2529.53,2531.459,2533.387,2535.316,2537.244,2539.173,2541.101,2543.03,2544.958,2546.886,2548.815,2550.743,2552.672,2554.6,2556.529,2558.457,2560.386,2562.314,2564.243,2566.171,2568.1,2570.028,2571.957,2573.885,2575.813,2577.742,2579.67,2581.599,2583.527,2585.456,2587.384,2589.313,2591.241,2593.17,2595.098,2597.027,2598.955,2600.884,2602.812,2604.74,2606.669,2608.597,2610.526,2612.454,2614.383,2616.311,2618.24,2620.168,2622.097,2624.025,2625.954,2627.882,2629.811,2631.739,2633.667,2635.596,2637.524,2639.453,2641.381,2643.31,2645.238,2647.167,2649.095,2651.024,2652.952,2654.881,2656.809,2658.738,2660.666,2662.594,2664.523,2666.451,2668.38,2670.308,2672.237,2674.165,2676.094,2678.022,2679.951,2681.879,2683.808,2685.736,2687.665,2689.593,2691.521,2693.45,2695.378,2697.307,2699.235,2701.164,2703.092,2705.021,2706.949,2708.878,2710.806,2712.735,2714.663,2716.592,2718.52,2720.448,2722.377,2724.305,2726.234,2728.162,2730.091,2732.019,2733.948,2735.876,2737.805,2739.733,2741.662,2743.59,2745.519,2747.447,2749.375,2751.304,2753.232,2755.161,2757.089,2759.018,2760.946,2762.875,2764.803,2766.732,2768.66,2770.589,2772.517,2774.446,2776.374,2778.302,2780.231,2782.159,2784.088,2786.016,2787.945,2789.873,2791.802,2793.73,2795.659,2797.587,2799.516,2801.444,2803.373,2805.301,2807.229,2809.158,2811.086,2813.015,2814.943,2816.872,2818.8,2820.729,2822.657,2824.586,2826.514,2828.443,2830.371,2832.3,2834.228,2836.156,2838.085,2840.013,2841.942,2843.87,2845.799,2847.727,2849.656,2851.584,2853.513,2855.441,2857.37,2859.298,2861.227,2863.155,2865.083,2867.012,2868.94,2870.869,2872.797,2874.726,2876.654,2878.583,2880.511,2882.44,2884.368,2886.297,2888.225,2890.154,2892.082,2894.01,2895.939,2897.867,2899.796,2901.724,2903.653,2905.581,2907.51,2909.438,2911.367,2913.295,2915.224,2917.152,2919.081,2921.009,2922.938,2924.866,2926.794,2928.723,2930.651,2932.58,2934.508,2936.437,2938.365,2940.294,2942.222,2944.151,2946.079,2948.008,2949.936,2951.865,2953.793,2955.721,2957.65,2959.578,2961.507,2963.435,2965.364,2967.292,2969.221,2971.149,2973.078,2975.006,2976.935,2978.863,2980.792,2982.72,2984.648,2986.577,2988.505,2990.434,2992.362,2994.291,2996.219,2998.148,3000.076,3002.005,3003.933,3005.862,3007.79,3009.719,3011.647,3013.575,3015.504,3017.432,3019.361,3021.289,3023.218,3025.146,3027.075,3029.003,3030.932,3032.86,3034.789,3036.717,3038.646,3040.574,3042.502,3044.431,3046.359,3048.288,3050.216,3052.145,3054.073,3056.002,3057.93,3059.859,3061.787,3063.716,3065.644,3067.573,3069.501,3071.429,3073.358,3075.286,3077.215,3079.143,3081.072,3083,3084.929,3086.857,3088.786,3090.714,3092.643,3094.571,3096.5,3098.428,3100.356,3102.285,3104.213,3106.142,3108.07,3109.999,3111.927,3113.856,3115.784,3117.713,3119.641,3121.57,3123.498,3125.427,3127.355,3129.283,3131.212,3133.14,3135.069,3136.997,3138.926,3140.854,3142.783,3144.711,3146.64,3148.568,3150.497,3152.425,3154.354,3156.282,3158.21,3160.139,3162.067,3163.996,3165.924,3167.853,3169.781,3171.71,3173.638,3175.567,3177.495,3179.424,3181.352,3183.281,3185.209,3187.137,3189.066,3190.994,3192.923,3194.851,3196.78,3198.708,3200.637,3202.565,3204.494,3206.422,3208.351,3210.279,3212.208,3214.136,3216.064,3217.993,3219.921,3221.85,3223.778,3225.707,3227.635,3229.564,3231.492,3233.421,3235.349,3237.278,3239.206,3241.135,3243.063,3244.991,3246.92,3248.848,3250.777,3252.705,3254.634,3256.562,3258.491,3260.419,3262.348,3264.276,3266.205,3268.133,3270.062,3271.99,3273.918,3275.847,3277.775,3279.704,3281.632,3283.561,3285.489,3287.418,3289.346,3291.275
